names_clean,names_raw,region_id,repo_id,date_num,vol_capacity_mean,vol_capacity_ste,sa_capacity,mean_x_pos,mean_y_pos
wMirzanagar_12152017_2_b,w_Mirzanagar_12152017_2_b,35,22452,737044,2522.04374267799,683.91111681067,1107,710781.33383375,2651774.80888875
wMirzanagar_12152017_30_n,w_Mirzanagar_12152017_30,35,22480,737044,13.960778972612,0.346427665589276,20,710843.407027889,2651950.74721111
wMirzanagar_12152017_31_n,w_Mirzanagar_12152017_31,35,22481,737044,7.99974291148757,0.175611094298496,12,710846.6563815,2651959.21386875
wMirzanagar_12152017_32_n,w_Mirzanagar_12152017_32,35,22482,737044,51.3087074113752,4.39282455953476,54,710833.183497077,2651949.60005385
wMirzanagar_12152017_33_n,w_Mirzanagar_12152017_33,35,22483,737044,121.098305456963,18.4379410464206,107,710823.8728104,2651954.47417333
wMirzanagar_12152017_34_n,w_Mirzanagar_12152017_34,35,22484,737044,78.6735305077959,7.30748958204381,79,710814.738265429,2651954.70747357
wMirzanagar_12152017_35_n,w_Mirzanagar_12152017_35,35,22485,737044,91.0633309563317,11.2548770638393,86,710806.658541714,2651955.590605
wMirzanagar_12152017_36_tt,w_Mirzanagar_12152017_36_tt,35,22486,737044,119.739139753815,18.0685227200212,109,710785.7048564,2651963.02877533
wMirzanagar_12152017_37_b,w_Mirzanagar_12152017_37_b,35,22487,737044,1065.99676995073,282.538305343246,598,710778.7469294,2651937.679534
wMirzanagar_12152017_38_n,w_Mirzanagar_12152017_38,35,22488,737044,49.3853462757883,3.93203424601953,54,710760.283425167,2651934.77796
wMirzanagar_12152017_39_n,w_Mirzanagar_12152017_39,35,22489,737044,37.4200877550852,2.55002466092513,42,710759.152676333,2651949.02442917
wMirzanagar_12152017_3_b,w_Mirzanagar_12152017_3_b,35,22453,737044,3436.50271771452,861.630125033801,1384,710815.252959062,2651724.51045312
wMirzanagar_12152017_40_n,w_Mirzanagar_12152017_40,35,22490,737044,43.2449514833372,3.33373786094856,47,710770.2821131,2651962.085271
wMirzanagar_12152017_41_n,w_Mirzanagar_12152017_41,35,22491,737044,78.9718706881339,9.992017314944,77,710760.705470083,2651962.157045
wMirzanagar_12152017_42_n,w_Mirzanagar_12152017_42,35,22492,737044,59.408031955003,6.14087119477073,61,710744.096409333,2651970.41072333
wMirzanagar_12152017_43_b,w_Mirzanagar_12152017_43_b,35,22493,737044,764.289523808103,191.778459893617,484,710732.069443875,2651927.15723437
wMirzanagar_12152017_44_b,w_Mirzanagar_12152017_44_b,35,22494,737044,2878.7573305507,759.585566952015,1196,710708.796087067,2651930.91264867
wMirzanagar_12152017_45_n,w_Mirzanagar_12152017_45,35,22495,737044,263.319779221263,54.9618705357459,206,710715.162134533,2651973.62877267
wMirzanagar_12152017_46_n,w_Mirzanagar_12152017_46,35,22496,737044,46.5327811054471,3.83586630318938,51,710669.280676,2651977.435761
wMirzanagar_12152017_47_n,w_Mirzanagar_12152017_47,35,22497,737044,144.815660965123,25.1648611261472,124,710656.736574539,2651978.95613846
wMirzanagar_12152017_48_b,w_Mirzanagar_12152017_48_b,35,22498,737044,905.328042214307,213.038925533345,510,710662.4693118,2651955.116092
wMirzanagar_12152017_49_b,w_Mirzanagar_12152017_49_b,35,22499,737044,297.206031342773,56.4704827028294,219,710655.5777945,2651937.2548825
wMirzanagar_12152017_4_b,w_Mirzanagar_12152017_4_b,35,22454,737044,845.568595360512,228.009173995477,511,710815.578652445,2651770.30642667
wMirzanagar_12152017_50_b,w_Mirzanagar_12152017_50_b,35,22500,737044,3979.13480630968,754.321825333398,1463,710632.576664389,2651969.423975
wMirzanagar_12152017_51_n,w_Mirzanagar_12152017_51,35,22501,737044,79.6483196956506,9.24466746456125,76,710527.211201546,2652000.16041182
wMirzanagar_12152017_52_n,w_Mirzanagar_12152017_52,35,22502,737044,46.321814932095,3.72828832492316,50,710551.255304,2651998.35965308
wMirzanagar_12152017_53_b,w_Mirzanagar_12152017_53_b,35,22503,737044,835.031359364903,233.520075792038,496,710548.973555125,2651985.5307575
wMirzanagar_12152017_54_b,w_Mirzanagar_12152017_54_b,35,22504,737044,1223.01103673464,271.341666677518,698,710518.818578438,2651960.94839562
wMirzanagar_12152017_55_b,w_Mirzanagar_12152017_55_b,35,22505,737044,1583.16611492691,450.001400463353,780,710507.466774727,2651975.93223727
wMirzanagar_12152017_56_b,w_Mirzanagar_12152017_56_b,35,22506,737044,341.011048374024,70.3381681613211,250,710507.995717357,2652003.184035
wMirzanagar_12152017_57_b,w_Mirzanagar_12152017_57_b,35,22507,737044,1274.2336216112,275.233920183531,732,710489.503793667,2651963.79531
wMirzanagar_12152017_58_b,w_Mirzanagar_12152017_58_b,35,22508,737044,1436.42497992113,336.858536361317,761,710467.0443016,2651966.005016
wMirzanagar_12152017_59_b,w_Mirzanagar_12152017_59_b,35,22509,737044,614.175174682753,158.189322473476,396,710487.732655545,2652011.05214636
wMirzanagar_12152017_5_b,w_Mirzanagar_12152017_5_b,35,22455,737044,1364.26072436921,376.175975950575,763,710829.710777786,2651757.88831786
wMirzanagar_12152017_60_b,w_Mirzanagar_12152017_60_b,35,22510,737044,1572.96613719974,461.30073839564,842,710447.130288583,2651973.68758083
wMirzanagar_12152017_61_n,w_Mirzanagar_12152017_61,35,22511,737044,370.206766274665,79.3972583110442,259,710462.144153643,2652013.89245357
wMirzanagar_12152017_62_b,w_Mirzanagar_12152017_62_b,35,22512,737044,1288.01948282634,341.843756171956,740,710475.218392778,2651936.93057778
wMirzanagar_12152017_63_b,w_Mirzanagar_12152017_63_b,35,22513,737044,802.0844744605,191.914508097057,486,710468.0033345,2651917.98009
wMirzanagar_12152017_64_b,w_Mirzanagar_12152017_64_b,35,22514,737044,2314.11438830605,670.527638374578,1035,710453.51993325,2651888.89368417
wMirzanagar_12152017_65_b,w_Mirzanagar_12152017_65_b,35,22515,737044,1994.07978665323,570.344548886505,954,710426.530412769,2651893.81406923
wMirzanagar_12152017_66_b,w_Mirzanagar_12152017_66_b,35,22516,737044,1032.23887453116,275.460680663129,587,710429.745240545,2651929.4231
wMirzanagar_12152017_67_b,w_Mirzanagar_12152017_67_b,35,22517,737044,2621.00458733196,674.023872950106,1113,710389.634071786,2651926.81676286
wMirzanagar_12152017_68_n,w_Mirzanagar_12152017_68,35,22518,737044,163.741462021323,27.9776887525251,142,710414.89403425,2651953.06328417
wMirzanagar_12152017_69_n,w_Mirzanagar_12152017_69,35,22519,737044,77.0192133187298,9.03430766055326,77,710429.575627428,2651948.53550643
wMirzanagar_12152017_6_b,w_Mirzanagar_12152017_6_b,35,22456,737044,1455.10386793564,440.897787807266,767,710739.0887327,2651822.217169
wMirzanagar_12152017_70_n,w_Mirzanagar_12152017_70,35,22520,737044,70.9608807059414,5.01821772796001,77,710432.747411091,2651981.66445
wMirzanagar_12152017_71_n,w_Mirzanagar_12152017_71,35,22521,737044,186.051514670184,28.6739811394983,161,710441.979155846,2652014.60897846
