side_dim_m,max_height_m,height_se,height_sd,overall_max_m
218.21821821821823,8.758030209589332,0.9149090655018293,15.425366844360692,10.822037882589266
218.71871871871875,8.76336197139652,0.9172195936815017,15.464322349469969,10.822037882589266
219.21921921921924,8.7686762787559,0.9195273623977941,15.503231330026658,10.822037882589266
219.71971971971973,8.773973218219078,0.9218323727422107,15.542093804433522,10.822037882589266
220.22022022022023,8.779252875761975,0.9241346258539397,15.580909791897271,10.822037882589266
220.72072072072075,8.784515336789642,0.926434122919102,15.619679312415908,10.822037882589266
221.22122122122124,8.789760686141,0.9287308651700152,15.658402386766305,10.822037882589266
221.72172172172174,8.794989008093571,0.931024853884464,15.69707903649191,10.822037882589266
222.22222222222223,8.80020038636814,0.9333160903849869,15.735709283890726,10.822037882589266
222.72272272272275,8.805394904133356,0.9356045760381646,15.774293152003303,10.822037882589266
223.22322322322324,8.810572644010328,0.9378903122539236,15.812830664600998,10.822037882589266
223.72372372372374,8.815733688077133,0.9401733004848509,15.851321846174432,10.822037882589266
224.22422422422426,8.820878117873297,0.9424535422255148,15.889766721922024,10.822037882589266
224.72472472472475,8.826006014404246,0.9447310390117948,15.928165317738705,10.822037882589266
225.22522522522524,8.831117458145687,0.9470057924202259,15.966517660204852,10.822037882589266
225.72572572572574,8.83621252904795,0.9492778040673456,16.004823776575293,10.822037882589266
226.22622622622626,8.841291306540315,0.9515470756090557,16.043083694768523,10.822037882589266
226.72672672672675,8.846353869535253,0.9538136087399878,16.08129744335604,10.822037882589266
227.22722722722725,8.851400296432665,0.9560774051928819,16.11946505155183,10.822037882589266
227.72772772772774,8.856430665124046,0.9583384667379744,16.15758654920209,10.822037882589266
228.22822822822826,8.861445052996643,0.9605967951823863,16.195661966774875,10.822037882589266
228.72872872872875,8.866443536937528,0.9628523923695309,16.233691335350134,10.822037882589266
229.22922922922925,8.871426193337681,0.9651052601785245,16.271674686609764,10.822037882589266
229.72972972972974,8.876393098095992,0.9673554005236021,16.309612052827774,10.822037882589266
230.23023023023026,8.881344326623248,0.9696028153535484,16.34750346686067,10.822037882589266
230.73073073073076,8.886279953846069,0.971847506651131,16.385348962137908,10.822037882589266
231.23123123123125,8.891200054210815,0.9740894764325431,16.423148572652515,10.822037882589266
231.73173173173174,8.896104701687443,0.9763287267468556,16.460902332951825,10.822037882589266
232.23223223223226,8.900993969773346,0.978565259675475,16.49861027812835,10.822037882589266
232.73273273273276,8.905867931497122,0.9807990773316086,16.536272443810763,10.822037882589266
233.23323323323325,8.910726659422359,0.9830301818597387,16.573888866155034,10.822037882589266
233.73373373373374,8.915570225651313,0.9852585754351008,16.611459581835636,10.822037882589266
234.23423423423426,8.920398701828626,0.9874842602631756,16.648984628036978,10.822037882589266
234.73473473473476,8.925212159144946,0.9897072385791794,16.686464042444804,10.822037882589266
235.23523523523525,8.930010668340554,0.9919275126475686,16.723897863237845,10.822037882589266
235.73573573573574,8.934794299708926,0.9941450847615466,16.76128612907951,10.822037882589266
236.23623623623627,8.93956312310029,0.9963599572425814,16.79862887910976,10.822037882589266
236.73673673673676,8.944317207925126,0.9985721324399235,16.835926152936945,10.822037882589266
237.23723723723725,8.949056623157635,1.0007816127301408,16.87317799063001,10.822037882589266
237.73773773773775,8.9537814373392,1.0029884005166472,16.910384432710508,10.822037882589266
238.23823823823827,8.958491718581776,1.0051924982292502,16.947545520144992,10.822037882589266
238.73873873873876,8.96318753457127,1.007393908323693,16.984661294337297,10.822037882589266
