FID,Id,name,area,ORIG_FID,POINT_X,POINT_Y
17908,0,f26_160226,1206,145,-576497.017059999980000,-691424.124816000000000
17909,0,f27_160226,2441,146,-576483.138023999990000,-691511.453880000040000
17910,0,f27_160226,2441,146,-576484.839565000030000,-691509.709674000040000
17911,0,f27_160226,2441,146,-576485.613459000010000,-691508.563089999950000
17912,0,f27_160226,2441,146,-576486.541009000040000,-691507.965473999970000
17913,0,f27_160226,2441,146,-576487.238127000050000,-691506.544460000000000
17914,0,f27_160226,2441,146,-576487.935348000030000,-691505.123555999950000
17915,0,f27_160226,2441,146,-576488.381337999950000,-691503.783370999970000
17916,0,f27_160226,2441,146,-576488.924909999940000,-691501.813613999980000
17917,0,f27_160226,2441,146,-576489.043091999950000,-691500.279821999950000
17918,0,f27_160226,2441,146,-576489.740216000010000,-691498.858923000050000
17919,0,f27_160226,2441,146,-576490.263083999980000,-691497.793276999960000
17920,0,f27_160226,2441,146,-576490.960298000020000,-691496.372255999940000
17921,0,f27_160226,2441,146,-576491.985324000010000,-691495.144958000050000
17922,0,f27_160226,2441,146,-576493.338150999970000,-691494.111149000000000
17923,0,f27_160226,2441,146,-576495.095760999950000,-691493.545480999980000
17924,0,f27_160226,2441,146,-576496.351204999960000,-691493.141348000030000
17925,0,f27_160226,2441,146,-576496.832660999960000,-691493.883806000000000
17926,0,f27_160226,2441,146,-576497.467670000040000,-691495.175123999940000
17927,0,f27_160226,2441,146,-576498.353903000010000,-691496.385605999970000
17928,0,f27_160226,2441,146,-576498.737873999980000,-691497.757630000010000
17929,0,f27_160226,2441,146,-576499.198628999990000,-691499.404198999980000
17930,0,f27_160226,2441,146,-576499.813032999980000,-691501.599621000000000
17931,0,f27_160226,2441,146,-576500.350557000030000,-691503.520503000010000
17932,0,f27_160226,2441,146,-576500.504206000010000,-691504.069355000040000
17933,0,f27_160226,2441,146,-576501.118507000040000,-691506.264666000030000
17934,0,f27_160226,2441,146,-576501.502485999950000,-691507.636806000020000
17935,0,f27_160226,2441,146,-576501.963338000000000,-691509.283367999950000
17936,0,f27_160226,2441,146,-576502.500862000040000,-691511.204249999950000
17937,0,f27_160226,2441,146,-576503.135969999940000,-691512.495559999950000
17938,0,f27_160226,2441,146,-576504.022108000000000,-691513.706047000010000
17939,0,f27_160226,2441,146,-576504.503566000030000,-691514.448503999970000
17940,0,f27_160226,2441,146,-576505.215442999960000,-691516.014127000000000
17941,0,f27_160226,2441,146,-576504.615804999950000,-691516.805460999950000
17942,0,f27_160226,2441,146,-576503.513909999980000,-691517.758451999980000
17943,0,f27_160226,2441,146,-576502.663233999980000,-691518.630493000030000
17944,0,f27_160226,2441,146,-576501.812467999990000,-691519.502654999960000
17945,0,f27_160226,2441,146,-576501.366374999980000,-691520.842731000040000
17946,0,f27_160226,2441,146,-576501.324970999970000,-691522.650950000040000
17947,0,f27_160226,2441,146,-576501.785815999960000,-691524.297396000010000
17948,0,f27_160226,2441,146,-576502.093019000020000,-691525.395106000010000
17949,0,f27_160226,2441,146,-576502.630543999960000,-691527.315986000000000
17950,0,f27_160226,2441,146,-576503.014522999990000,-691528.688123999980000
17951,0,f27_160226,2441,146,-576503.475279000010000,-691530.334691000050000
17952,0,f27_160226,2441,146,-576503.684996000030000,-691532.061965000000000
17953,0,f27_160226,2441,146,-576504.145753000050000,-691533.708531999960000
17954,0,f27_160226,2441,146,-576504.606605999990000,-691535.355092999990000
17955,0,f27_160226,2441,146,-576504.990578999980000,-691536.727115000020000
17956,0,f27_160226,2441,146,-576505.897420999940000,-691537.033490999950000
17957,0,f27_160226,2441,146,-576507.383207999980000,-691537.452759000010000
17958,0,f27_160226,2441,146,-576508.638658000040000,-691537.048625000050000
17959,0,f27_160226,2441,146,-576510.298692999990000,-691537.112525000000000
17960,0,f27_160226,2441,146,-576511.805181000030000,-691536.627683000060000
17961,0,f27_160226,2441,146,-576513.060630999970000,-691536.223547999980000
17962,0,f27_160226,2441,146,-576514.316087999960000,-691535.819528999970000
17963,0,f27_160226,2441,146,-576515.320409000040000,-691535.496224000000000
17964,0,f27_160226,2441,146,-576516.324728999990000,-691535.172918000030000
17965,0,f27_160226,2441,146,-576518.410155000050000,-691534.800851000010000
17966,0,f27_160226,2441,146,-576519.665603999980000,-691534.396715000040000
17967,0,f27_160226,2441,146,-576521.423220000000000,-691533.831041999980000
17968,0,f27_160226,2441,146,-576522.678572000000000,-691533.426912000050000
17969,0,f27_160226,2441,146,-576523.857251000010000,-691532.748463000050000
17970,0,f27_160226,2441,146,-576525.286960999950000,-691531.989189999990000
17971,0,f27_160226,2441,146,-576526.814141000040000,-691530.600120999970000
17972,0,f27_160226,2441,146,-576527.588039000050000,-691529.453650000040000
17973,0,f27_160226,2441,146,-576527.706216000020000,-691527.919859000020000
17974,0,f27_160226,2441,146,-576527.726922999950000,-691527.015864999960000
17975,0,f27_160226,2441,146,-576527.496494999970000,-691526.192584999950000
17976,0,f27_160226,2441,146,-576527.209989000000000,-691524.190766999960000
17977,0,f27_160226,2441,146,-576526.749236000000000,-691522.544315999960000
17978,0,f27_160226,2441,146,-576526.365253000050000,-691521.172178999990000
17979,0,f27_160226,2441,146,-576525.904494000020000,-691519.525613000030000
17980,0,f27_160226,2441,146,-576525.443741000020000,-691517.879162000030000
17981,0,f27_160226,2441,146,-576524.982884999950000,-691516.232601000000000
17982,0,f27_160226,2441,146,-576524.598902000000000,-691514.860463000020000
17983,0,f27_160226,2441,146,-576524.291801000010000,-691513.762864000050000
17984,0,f27_160226,2441,146,-576524.235626999990000,-691512.584330999990000
17985,0,f27_160226,2441,146,-576523.872351999980000,-691510.308197999960000
17986,0,f27_160226,2441,146,-576524.067306000040000,-691509.048835000020000
17987,0,f27_160226,2441,146,-576524.185489000050000,-691507.515158999940000
17988,0,f27_160226,2441,146,-576524.478017000020000,-691505.626108999950000
17989,0,f27_160226,2441,146,-576524.247589000040000,-691504.802828000040000
17990,0,f27_160226,2441,146,-576524.616900000020000,-691503.188321999970000
17991,0,f27_160226,2441,146,-576524.832560000010000,-691501.024963999980000
17992,0,f27_160226,2441,146,-576524.950736999980000,-691499.491171999950000
17993,0,f27_160226,2441,146,-576525.068919999990000,-691497.957494999980000
17994,0,f27_160226,2441,146,-576525.089619999980000,-691497.053383999970000
17995,0,f27_160226,2441,146,-576524.705638000040000,-691495.681244999990000
17996,0,f27_160226,2441,146,-576524.649469999950000,-691494.502826999990000
17997,0,f27_160226,2441,146,-576524.363062000020000,-691492.501000000050000
17998,0,f27_160226,2441,146,-576523.978983000040000,-691491.128866999990000
17999,0,f27_160226,2441,146,-576523.748660000040000,-691490.305696000000000
18000,0,f27_160226,2441,146,-576523.364677999980000,-691488.933556000000000
18001,0,f27_160226,2441,146,-576522.729568999960000,-691487.642246000000000
18002,0,f27_160226,2441,146,-576522.094556999970000,-691486.350930999960000
18003,0,f27_160226,2441,146,-576521.459456000010000,-691485.059736000020000
18004,0,f27_160226,2441,146,-576520.573316999940000,-691483.849249999970000
18005,0,f27_160226,2441,146,-576520.015082999950000,-691482.832363000020000
18006,0,f27_160226,2441,146,-576519.456751000020000,-691481.815482000010000
18007,0,f27_160226,2441,146,-576518.570612999960000,-691480.604994999940000
18008,0,f27_160226,2441,146,-576517.935602999990000,-691479.313678000010000
18009,0,f27_160226,2441,146,-576517.628405999970000,-691478.216082999950000
18010,0,f27_160226,2441,146,-576517.167552000030000,-691476.569519000010000
18011,0,f27_160226,2441,146,-576516.609318000030000,-691475.552631999950000
18012,0,f27_160226,2441,146,-576515.974210000010000,-691474.261321000060000
18013,0,f27_160226,2441,146,-576515.415983999960000,-691473.244549000050000
18014,0,f27_160226,2441,146,-576514.529847000030000,-691472.034060999980000
18015,0,f27_160226,2441,146,-576513.315807000040000,-691470.629974000040000
18016,0,f27_160226,2441,146,-576512.178543000020000,-691469.500314999950000
18017,0,f27_160226,2441,146,-576511.369280999990000,-691468.564250999950000
18018,0,f27_160226,2441,146,-576510.232017999980000,-691467.434591999980000
18019,0,f27_160226,2441,146,-576509.171531000060000,-691466.579361999990000
18020,0,f27_160226,2441,146,-576508.111141999950000,-691465.724126999960000
18021,0,f27_160226,2441,146,-576507.204306000030000,-691465.417750000020000
18022,0,f27_160226,2441,146,-576506.220693000010000,-691464.836942999970000
18023,0,f27_160226,2441,146,-576504.985954000030000,-691464.336966000030000
18024,0,f27_160226,2441,146,-576503.904865000050000,-691464.385842000020000
18025,0,f27_160226,2441,146,-576502.670119000020000,-691463.885749000010000
18026,0,f27_160226,2441,146,-576501.337902000060000,-691464.015452999970000
18027,0,f27_160226,2441,146,-576499.503528999980000,-691464.306809999980000
18028,0,f27_160226,2441,146,-576497.997052000020000,-691464.791651000040000
18029,0,f27_160226,2441,146,-576496.741612000040000,-691465.195784999990000
18030,0,f27_160226,2441,146,-576495.235133999960000,-691465.680625000040000
18031,0,f27_160226,2441,146,-576494.230820999950000,-691466.003930000010000
18032,0,f27_160226,2441,146,-576492.801118999950000,-691466.763199000040000
18033,0,f27_160226,2441,146,-576491.043520999960000,-691467.328984000020000
18034,0,f27_160226,2441,146,-576489.864849000010000,-691468.007430000000000
18035,0,f27_160226,2441,146,-576488.763056000000000,-691468.960415999990000
18036,0,f27_160226,2441,146,-576487.758741999980000,-691469.283719999950000
18037,0,f27_160226,2441,146,-576486.482591000040000,-691470.591847999950000
18038,0,f27_160226,2441,146,-576485.380790999970000,-691471.544716999980000
18039,0,f27_160226,2441,146,-576484.376475999950000,-691471.868020000050000
18040,0,f27_160226,2441,146,-576483.351450999970000,-691473.095318999960000
18041,0,f27_160226,2441,146,-576482.675038999990000,-691473.612223000030000
18042,0,f27_160226,2441,146,-576481.573148000050000,-691474.565213000050000
18043,0,f27_160226,2441,146,-576479.892414000000000,-691475.405304000010000
18044,0,f27_160226,2441,146,-576478.964874000060000,-691476.003035999950000
18045,0,f27_160226,2441,146,-576477.535170000050000,-691476.762302999970000
18046,0,f27_160226,2441,146,-576476.607629999980000,-691477.360035000020000
18047,0,f27_160226,2441,146,-576474.926895000040000,-691478.200124999970000
18048,0,f27_160226,2441,146,-576474.327159999990000,-691478.991462999950000
18049,0,f27_160226,2441,146,-576472.897454999970000,-691479.750729999970000
18050,0,f27_160226,2441,146,-576471.872435000030000,-691480.978143000040000
18051,0,f27_160226,2441,146,-576471.021760000030000,-691481.850181999970000
18052,0,f27_160226,2441,146,-576470.575671999950000,-691483.190372999990000
18053,0,f27_160226,2441,146,-576469.878547000000000,-691484.611272000010000
18054,0,f27_160226,2441,146,-576469.683588000010000,-691485.870635000060000
18055,0,f27_160226,2441,146,-576469.237492999990000,-691487.210710000010000
18056,0,f27_160226,2441,146,-576468.714629999940000,-691488.276472000060000
18057,0,f27_160226,2441,146,-576468.268535000040000,-691489.616547000010000
18058,0,f27_160226,2441,146,-576468.422182000010000,-691490.165400000060000
18059,0,f27_160226,2441,146,-576468.206510000050000,-691492.328758000050000
18060,0,f27_160226,2441,146,-576468.513612000040000,-691493.426475999990000
18061,0,f27_160226,2441,146,-576468.744034999980000,-691494.249759000030000
18062,0,f27_160226,2441,146,-576469.204783999940000,-691495.896330000020000
18063,0,f27_160226,2441,146,-576469.665623000010000,-691497.542779000010000
18064,0,f27_160226,2441,146,-576470.628530999990000,-691499.027698999970000
18065,0,f27_160226,2441,146,-576471.591439999990000,-691500.512619000040000
18066,0,f27_160226,2441,146,-576472.303311000000000,-691502.078244999980000
18067,0,f27_160226,2441,146,-576472.938412999970000,-691503.369558000010000
18068,0,f27_160226,2441,146,-576473.824547000000000,-691504.580047999970000
18069,0,f27_160226,2441,146,-576474.633905999940000,-691505.516108999960000
18070,0,f27_160226,2441,146,-576475.520039999970000,-691506.726598000040000
18071,0,f27_160226,2441,146,-576476.329399000040000,-691507.662659000020000
18072,0,f27_160226,2441,146,-576477.292301999990000,-691509.147462000020000
18073,0,f27_160226,2441,146,-576478.178437000020000,-691510.357950999980000
18074,0,f27_160226,2441,146,-576478.987795999970000,-691511.294010999960000
18075,0,f27_160226,2441,146,-576479.873931000010000,-691512.504500000040000
18076,0,f27_160226,2441,146,-576480.606514999990000,-691513.166131000030000
18077,0,f27_160226,2441,146,-576481.938739000000000,-691513.036428999970000
18078,0,f27_160226,2441,146,-576482.963769000020000,-691511.809131999970000
18079,0,f27_160226,2441,146,-576483.138023999990000,-691511.453880000040000
18080,0,f11_160226,191,147,-576353.132135999970000,-691361.508305000020000
18081,0,f11_160226,191,147,-576352.748382000020000,-691360.050859999960000
18082,0,f11_160226,191,147,-576351.667401000040000,-691359.590712000030000
18083,0,f11_160226,191,147,-576350.333605000050000,-691359.993640000000000
18084,0,f11_160226,191,147,-576349.636283000000000,-691360.990941999950000
18085,0,f11_160226,191,147,-576349.956078000020000,-691362.205480000000000
18086,0,f11_160226,191,147,-576350.339831999970000,-691363.662923999950000
18087,0,f11_160226,191,147,-576350.915367000040000,-691365.849096999970000
18088,0,f11_160226,191,147,-576351.235162000060000,-691367.063634000020000
18089,0,f11_160226,191,147,-576351.713252000050000,-691367.968149999970000
18090,0,f11_160226,191,147,-576352.191342000030000,-691368.872667000050000
18091,0,f11_160226,191,147,-576353.050068999990000,-691369.399928000060000
18092,0,f11_160226,191,147,-576353.939263000040000,-691369.131231999960000
18093,0,f11_160226,191,147,-576355.050717000030000,-691368.795537999950000
18094,0,f11_160226,191,147,-576356.098205000050000,-691368.216821999990000
18095,0,f11_160226,191,147,-576356.923445999970000,-691367.705334000060000
18096,0,f11_160226,191,147,-576357.748589999970000,-691367.193852000050000
18097,0,f11_160226,191,147,-576358.732118000040000,-691366.372227999960000
18098,0,f11_160226,191,147,-576359.271146000010000,-691365.684945999990000
18099,0,f11_160226,191,147,-576359.459905999950000,-691364.578968000020000
18100,0,f11_160226,191,147,-576359.490281000030000,-691363.783133000020000
18101,0,f11_160226,191,147,-576359.520754000060000,-691362.987290999970000
18102,0,f11_160226,191,147,-576359.423300000020000,-691361.705518999950000
18103,0,f11_160226,191,147,-576359.039544999950000,-691360.248075000010000
18104,0,f11_160226,191,147,-576359.006058000030000,-691359.209325999950000
18105,0,f11_160226,191,147,-576358.622301999950000,-691357.751882000010000
18106,0,f11_160226,191,147,-576358.302506000040000,-691356.537343999950000
18107,0,f11_160226,191,147,-576357.982807000050000,-691355.322800999970000
18108,0,f11_160226,191,147,-576357.599050999970000,-691353.865356000020000
18109,0,f11_160226,191,147,-576357.215296000010000,-691352.407911999970000
18110,0,f11_160226,191,147,-576356.959555999960000,-691351.436275999990000
18111,0,f11_160226,191,147,-576356.703719999990000,-691350.464645999950000
18112,0,f11_160226,191,147,-576356.161670999950000,-691349.317220999980000
18113,0,f11_160226,191,147,-576355.777915999990000,-691347.859776000030000
18114,0,f11_160226,191,147,-576355.141533000050000,-691347.265280000050000
18115,0,f11_160226,191,147,-576354.663352999950000,-691346.360884999970000
18116,0,f11_160226,191,147,-576353.582375000000000,-691345.900736000040000
18117,0,f11_160226,191,147,-576352.470929999950000,-691346.236546000000000
18118,0,f11_160226,191,147,-576351.137135999980000,-691346.639473999970000
18119,0,f11_160226,191,147,-576350.025685000000000,-691346.975166999970000
18120,0,f11_160226,191,147,-576348.469734000040000,-691347.445201999970000
18121,0,f11_160226,191,147,-576346.469091000040000,-691348.049589999950000
18122,0,f11_160226,191,147,-576345.293687000060000,-691348.142491000010000
18123,0,f11_160226,191,147,-576344.182235999960000,-691348.478184000010000
18124,0,f11_160226,191,147,-576343.165125999950000,-691348.261062999950000
18125,0,f11_160226,191,147,-576341.831428000000000,-691348.663983999980000
18126,0,f11_160226,191,147,-576341.100621000050000,-691348.622536999990000
18127,0,f11_160226,191,147,-576339.925210000020000,-691348.715320999970000
18128,0,f11_160226,191,147,-576338.591415000030000,-691349.118248000040000
18129,0,f11_160226,191,147,-576337.860606999950000,-691349.076800000040000
18130,0,f11_160226,191,147,-576336.749162000020000,-691349.412607999980000
18131,0,f11_160226,191,147,-576335.193114000020000,-691349.882646000010000
18132,0,f11_160226,191,147,-576334.017702999990000,-691349.975429999990000
18133,0,f11_160226,191,147,-576332.747962999970000,-691350.621257000020000
18134,0,f11_160226,191,147,-576332.623159999960000,-691351.970143000010000
18135,0,f11_160226,191,147,-576333.165205999980000,-691353.117568999990000
18136,0,f11_160226,191,147,-576334.340609999960000,-691353.024668999950000
18137,0,f11_160226,191,147,-576335.293671000050000,-691352.999003999980000
18138,0,f11_160226,191,147,-576336.469075000030000,-691352.906104999940000
18139,0,f11_160226,191,147,-576337.802871000020000,-691352.503178999990000
18140,0,f11_160226,191,147,-576339.136569999970000,-691352.100257999960000
