FID,Id,area,ORIG_FID,POINT_X,POINT_Y
41793,0,1138,560,-580114.843199000000000,-683368.138918000040000
41794,0,1138,560,-580116.062812000050000,-683367.386602999990000
41795,0,1138,560,-580117.281580999960000,-683366.634803000020000
41796,0,1138,560,-580119.336434999950000,-683364.233450000060000
41797,0,1138,560,-580120.610824999980000,-683360.897549999990000
41798,0,1138,560,-580121.446820999960000,-683359.249744000030000
41799,0,1138,560,-580122.709761000010000,-683356.348977999990000
41800,0,1138,560,-580123.981366000020000,-683353.020102999990000
41801,0,1138,560,-580124.447086000000000,-683350.045623000010000
41802,0,1138,560,-580124.515186000030000,-683347.032132999970000
41803,0,1138,560,-580124.554030000000000,-683345.310142999980000
41804,0,1138,560,-580124.185585999980000,-683343.978359999950000
41805,0,1138,560,-580121.845861000010000,-683341.582211000030000
41806,0,1138,560,-580119.492554000000000,-683339.613307000020000
41807,0,1138,560,-580117.515523000040000,-683338.545569999960000
41808,0,1138,560,-580115.525971999970000,-683337.908153000050000
41809,0,1138,560,-580112.321344999950000,-683337.578224999950000
41810,0,1138,560,-580108.305669000020000,-683337.164730999970000
41811,0,1138,560,-580106.696304999990000,-683336.999032999970000
41812,0,1138,560,-580105.085086000040000,-683336.833214999990000
41813,0,1138,560,-580101.857445999980000,-683336.500849999950000
41814,0,1138,560,-580099.836442000000000,-683336.292810000010000
41815,0,1138,560,-580097.793127999990000,-683336.953496000030000
41816,0,1138,560,-580094.955153999970000,-683336.662133999980000
41817,0,1138,560,-580092.904915999970000,-683337.324170000040000
41818,0,1138,560,-580090.444888000030000,-683337.945494999990000
41819,0,1138,560,-580086.737211999950000,-683339.315726000000000
41820,0,1022,561,-580140.182663999960000,-683390.214233999960000
41821,0,1022,561,-580141.706355000030000,-683392.487948999970000
41822,0,1022,561,-580142.079843000040000,-683393.376847999990000
41823,0,1022,561,-580141.992913999940000,-683397.226650999980000
41824,0,1022,561,-580141.954280999950000,-683398.937700000010000
41825,0,1022,561,-580141.925303000030000,-683400.220928000050000
41826,0,1022,561,-580141.877111000010000,-683402.359791000020000
41827,0,1022,561,-580141.799836999970000,-683405.781773000020000
41828,0,1022,561,-580142.153881000010000,-683407.524111000010000
41829,0,1022,561,-580144.067408000000000,-683409.817550000040000
41830,0,1022,561,-580145.233645000030000,-683410.337626999940000
41831,0,1022,561,-580147.973535000000000,-683410.553475999970000
41832,0,1022,561,-580148.364530000020000,-683410.584287000010000
41833,0,1022,561,-580150.708156000010000,-683410.769063999990000
41834,0,1022,561,-580153.437589999990000,-683410.984153999950000
41835,0,1022,561,-580155.772995000010000,-683411.168152999950000
41836,0,1022,561,-580157.356594000010000,-683410.014317000050000
41837,0,1022,561,-580160.092551999960000,-683409.379541000000000
41838,0,1022,561,-580162.436317999960000,-683408.715073000060000
41839,0,1022,561,-580163.993540999950000,-683408.414284000060000
41840,0,1022,561,-580165.925675999960000,-683408.568797999990000
41841,0,1022,561,-580169.011715000030000,-683408.815626999950000
41842,0,1022,561,-580170.176808999970000,-683408.484560000010000
41843,0,1022,561,-580172.888408000000000,-683407.854054000000000
41844,0,1022,561,-580173.675899000020000,-683407.069824000010000
41845,0,1022,561,-580174.846739999950000,-683406.317103000010000
41846,0,1022,561,-580176.840517999950000,-683403.091959999990000
41847,0,1022,561,-580176.897730999980000,-683400.556578999970000
41848,0,1022,561,-580177.702057000020000,-683398.930457000040000
41849,0,1022,561,-580178.123137000020000,-683397.272936000020000
41850,0,1022,561,-580178.189816000060000,-683394.316253999950000
41851,0,1022,561,-580178.256488000040000,-683391.359456000030000
41852,0,1022,561,-580177.547705000030000,-683388.758225000000000
41853,0,1022,561,-580177.221747000000000,-683386.189464000050000
41854,0,1022,561,-580175.726365000010000,-683384.363111000040000
41855,0,1022,561,-580174.603747999990000,-683382.991959000010000
41856,0,1022,561,-580171.952108999950000,-683381.058559000030000
41857,0,1022,561,-580170.431948999990000,-683380.073070000040000
41858,0,1022,561,-580168.919584000020000,-683378.662779000010000
41859,0,1022,561,-580165.851884000000000,-683377.534683999950000
41860,0,1022,561,-580163.928712000020000,-683376.934493000040000
41861,0,1022,561,-580161.993416000040000,-683376.758322000040000
41862,0,1022,561,-580158.881887999950000,-683376.901226000050000
41863,0,1022,561,-580157.309205999950000,-683377.611127999960000
41864,0,1022,561,-580154.548033999980000,-683379.068316000050000
41865,0,1022,561,-580152.970526000020000,-683379.780487000010000
41866,0,1022,561,-580150.601140000040000,-683380.850152999980000
41867,0,1022,561,-580148.609294999970000,-683382.383215000040000
41868,0,1022,561,-580146.614646999980000,-683383.918190000000000
41869,0,1022,561,-580144.617314000030000,-683385.455420000010000
41870,0,1022,561,-580142.617282000020000,-683386.994672999950000
41871,0,1022,561,-580141.400520000020000,-683388.603838999990000
41872,0,1022,561,-580140.182663999960000,-683390.214233999960000
41873,0,979,562,-580134.107155999980000,-683019.575315000020000
41874,0,979,562,-580135.354262999960000,-683020.006908999990000
41875,0,979,562,-580135.644847000020000,-683021.036502999950000
41876,0,979,562,-580135.591808000000000,-683023.383152000020000
41877,0,979,562,-580135.546376000040000,-683025.394613999990000
41878,0,979,562,-580135.493337000020000,-683027.741262999950000
41879,0,979,562,-580135.455505999970000,-683029.417420999960000
41880,0,979,562,-580136.677453999990000,-683030.844956999990000
41881,0,979,562,-580137.584936000060000,-683032.248643000030000
41882,0,979,562,-580138.491246000050000,-683033.650657000020000
41883,0,979,562,-580139.677843000040000,-683036.408432999980000
41884,0,979,562,-580140.566360999950000,-683038.473655999990000
41885,0,979,562,-580141.764441999960000,-683040.555704999950000
41886,0,979,562,-580142.362719999980000,-683041.595381999970000
41887,0,979,562,-580143.565186999970000,-683043.338836999960000
41888,0,979,562,-580145.376420999990000,-683045.449091000020000
41889,0,979,562,-580147.228133999980000,-683045.559226999990000
41890,0,979,562,-580148.152134999980000,-683045.614176000000000
41891,0,979,562,-580150.011755999990000,-683045.060193000010000
41892,0,979,562,-580152.165308000050000,-683044.857434000010000
41893,0,979,562,-580152.784786000030000,-683044.562966000060000
41894,0,979,562,-580154.327435999990000,-683043.993537000030000
41895,0,979,562,-580156.178781999970000,-683043.113585000040000
41896,0,979,562,-580157.721637999990000,-683042.216857000020000
41897,0,979,562,-580158.943227999960000,-683041.962655000040000
41898,0,979,562,-580160.782834999960000,-683041.088066000030000
41899,0,979,562,-580161.999255000030000,-683040.835225000050000
41900,0,979,562,-580163.529928999950000,-683039.944584000040000
41901,0,979,562,-580164.741668000000000,-683039.693190000020000
41902,0,979,562,-580166.566677000020000,-683038.824951000050000
41903,0,979,562,-580168.686275999990000,-683037.978517999990000
41904,0,979,562,-580170.486604999980000,-683037.769026000050000
41905,0,979,562,-580171.984626000050000,-683037.540406999990000
41906,0,979,562,-580172.282302999990000,-683037.560165000030000
41907,0,979,562,-580173.501541999980000,-683036.332846999980000
41908,0,979,562,-580174.422038999970000,-683035.087463999980000
41909,0,979,562,-580174.748270999990000,-683033.802846999960000
41910,0,979,562,-580174.814449999950000,-683030.866956999990000
41911,0,979,562,-580174.569358999960000,-683028.561942999950000
41912,0,979,562,-580174.049173000040000,-683025.254868000050000
41913,0,979,562,-580174.130256999980000,-683021.664311000030000
41914,0,979,562,-580173.914207000050000,-683018.050125999960000
41915,0,979,562,-580173.088800000030000,-683015.038718000050000
41916,0,979,562,-580172.835476999990000,-683013.053820000030000
41917,0,979,562,-580172.865047000000000,-683011.746942000000000
41918,0,979,562,-580172.277055999960000,-683011.369812999970000
41919,0,979,562,-580170.181942000050000,-683011.520668999990000
41920,0,979,562,-580168.672083999960000,-683012.050097999980000
41921,0,979,562,-580166.859138000060000,-683012.555566999940000
41922,0,979,562,-580164.748111999940000,-683012.708785000020000
41923,0,979,562,-580162.623491000030000,-683013.191512000050000
41924,0,979,562,-580160.795196000020000,-683013.700587000000000
41925,0,979,562,-580158.658778000040000,-683014.186124000000000
41926,0,979,562,-580156.827938999980000,-683014.367485999940000
41927,0,979,562,-580154.977486000050000,-683015.210891000000000
41928,0,979,562,-580152.831363999980000,-683015.369381999950000
41929,0,979,562,-580150.978145999950000,-683015.884622000040000
41930,0,979,562,-580149.120239999960000,-683016.401194000030000
41931,0,979,562,-580146.640618999950000,-683016.870323000010000
41932,0,979,562,-580145.390085999970000,-683017.438463000000000
41933,0,979,562,-580143.525445000040000,-683017.625601000040000
41934,0,979,562,-580142.277177999960000,-683017.861900000020000
41935,0,979,562,-580140.708122999990000,-683018.408295999980000
41936,0,979,562,-580139.143297999980000,-683018.621569999960000
41937,0,979,562,-580137.567555999970000,-683019.170000000040000
41938,0,979,562,-580136.301398999990000,-683019.743624000000000
41939,0,979,562,-580134.107155999980000,-683019.575315000020000
41940,0,1305,563,-580058.956860000030000,-683177.089401999950000
41941,0,1305,563,-580062.708751000000000,-683179.084272000010000
41942,0,1305,563,-580062.684952000040000,-683180.137886999990000
41943,0,1305,563,-580062.997602000020000,-683181.531537999980000
41944,0,1305,563,-580062.965787000020000,-683182.936055000060000
41945,0,1305,563,-580063.606669000000000,-683185.018909999980000
41946,0,1305,563,-580063.574817999960000,-683186.422846999950000
41947,0,1305,563,-580065.261849000000000,-683187.763718000030000
41948,0,1305,563,-580066.953155000000000,-683188.751358999990000
41949,0,1305,563,-580068.314402000050000,-683189.050139000060000
41950,0,1305,563,-580070.363744999980000,-683188.973108000010000
41951,0,1305,563,-580073.087689999960000,-683188.870684999970000
41952,0,1305,563,-580074.106638000000000,-683188.832459000060000
41953,0,1305,563,-580076.494567999970000,-683188.047233000050000
41954,0,1305,563,-580077.846825000020000,-683187.997076999980000
41955,0,1305,563,-580079.870694000040000,-683187.921943999940000
41956,0,1305,563,-580081.224795000050000,-683187.524982000000000
41957,0,1305,563,-580082.584299999990000,-683186.782159999940000
41958,0,1305,563,-580083.933547999940000,-683186.387005000030000
41959,0,1305,563,-580085.280497999980000,-683185.992454000050000
41960,0,1305,563,-580088.966310000050000,-683185.170140999950000
41961,0,1305,563,-580090.644220000020000,-683184.421525000010000
41962,0,1305,563,-580092.657557999950000,-683183.318689999990000
41963,0,1305,563,-580095.310385999970000,-683182.884125999990000
41964,0,1305,563,-580098.634683000040000,-683181.399737000000000
41965,0,1305,563,-580101.601711999970000,-683180.617124999990000
41966,0,1305,563,-580105.549902000000000,-683179.123096000050000
41967,0,1305,563,-580108.829294999940000,-683177.657128000050000
41968,0,1305,563,-580110.794740000040000,-683176.576382000000000
41969,0,1305,563,-580112.094567000050000,-683176.197365000030000
41970,0,1305,563,-580112.117608999950000,-683175.177732000010000
41971,0,1305,563,-580111.179548999990000,-683173.845647000010000
41972,0,1305,563,-580110.247998000010000,-683172.171470999950000
41973,0,1305,563,-580109.970606000050000,-683170.137840999990000
41974,0,1305,563,-580110.024462000000000,-683167.754894000010000
41975,0,1305,563,-580109.754657999960000,-683165.379338999980000
41976,0,1305,563,-580109.183807999940000,-683161.987731999950000
41977,0,1305,563,-580108.921300000050000,-683159.268641000030000
41978,0,1305,563,-580108.967570999990000,-683157.224480999980000
41979,0,1305,563,-580108.681793999970000,-683155.526083000000000
41980,0,1305,563,-580108.704964000030000,-683154.503768000050000
41981,0,1305,563,-580107.073916999970000,-683154.869833000000000
41982,0,1305,563,-580104.795246000050000,-683154.905401000050000
41983,0,1305,563,-580103.482343000010000,-683155.267779999990000
41984,0,1305,563,-580101.512455999970000,-683155.641229999950000
41985,0,1305,563,-580098.544009999950000,-683156.374883000040000
41986,0,1305,563,-580096.890661000040000,-683156.745441999980000
41987,0,1305,563,-580095.571630000020000,-683156.767543000050000
41988,0,1305,563,-580094.250169000010000,-683156.789676000010000
41989,0,1305,563,-580092.587382999950000,-683157.161854999950000
41990,0,1305,563,-580089.923876999990000,-683157.551974999950000
41991,0,1305,563,-580086.917245000020000,-683157.949391999980000
41992,0,1305,563,-580084.568616000000000,-683158.336490000020000
41993,0,1305,563,-580082.204884000010000,-683159.071547999980000
41994,0,1305,563,-580080.859818000000000,-683159.095929999950000
41995,0,1305,563,-580078.500341000040000,-683159.138736999940000
41996,0,1305,563,-580076.125492000020000,-683159.529869999970000
41997,0,1305,563,-580074.082904999960000,-683159.915876999960000
41998,0,1305,563,-580072.026908000000000,-683160.652067000050000
41999,0,1305,563,-580070.322609000020000,-683160.684493000040000
42000,0,1305,563,-580068.264443999970000,-683161.073540000010000
42001,0,1305,563,-580066.535815999960000,-683161.807341999960000
42002,0,1305,563,-580064.467392000020000,-683162.198871999980000
42003,0,1305,563,-580063.082701000040000,-683162.577587999990000
42004,0,1305,563,-580061.358404999950000,-683162.612393000050000
42005,0,1305,563,-580060.305945000030000,-683163.336980000020000
42006,0,1305,563,-580059.228152000000000,-683165.118763000010000
42007,0,1305,563,-580059.180290000050000,-683167.231242000010000
42008,0,1305,563,-580059.108492000030000,-683170.399901999980000
42009,0,1305,563,-580059.068575000040000,-683172.160322000040000
42010,0,1305,563,-580059.060628999960000,-683172.512380999980000
42011,0,1305,563,-580059.004722999990000,-683174.976922999950000
42012,0,1305,563,-580058.956860000030000,-683177.089401999950000
42013,0,1232,564,-580075.691460000000000,-683193.642996000010000
42014,0,1232,564,-580077.869669000040000,-683201.889438000040000
42015,0,1232,564,-580078.191471999980000,-683202.568922000010000
42016,0,1232,564,-580078.152128000050000,-683204.306758000050000
42017,0,1232,564,-580078.104945000030000,-683206.391995999960000
42018,0,1232,564,-580078.042005999950000,-683209.172392999990000
42019,0,1232,564,-580078.355869999970000,-683210.197658000050000
42020,0,1232,564,-580079.320244999950000,-683212.228731999990000
42021,0,1232,564,-580080.964105000020000,-683213.873594000000000
42022,0,1232,564,-580082.947478999970000,-683215.149808999970000
42023,0,1232,564,-580084.606788999980000,-683215.749350999950000
42024,0,1232,564,-580086.596194999990000,-683216.328906000010000
42025,0,1232,564,-580088.239579000040000,-683217.270879999970000
42026,0,1232,564,-580089.895036999950000,-683217.521173999990000
42027,0,1232,564,-580092.548483000020000,-683217.369809000050000
42028,0,1232,564,-580094.862650000020000,-683217.237825999970000
42029,0,1232,564,-580096.840543000030000,-683217.125043999990000
42030,0,1232,564,-580099.149259999980000,-683216.651117000030000
42031,0,1232,564,-580101.131362000010000,-683215.854918999950000
42032,0,1232,564,-580103.434651999970000,-683215.042647999940000
42033,0,1232,564,-580105.738615000040000,-683213.891545000020000
42034,0,1232,564,-580107.718958999960000,-683212.421011999950000
42035,0,1232,564,-580110.009840999960000,-683211.277214000000000
42036,0,1232,564,-580112.623859000040000,-683209.780292000040000
42037,0,1232,564,-580115.565347000030000,-683207.593981000010000
42038,0,1232,564,-580116.550919999950000,-683206.528398000050000
42039,0,1232,564,-580117.542909999960000,-683205.125608999980000
42040,0,1232,564,-580118.190681000010000,-683204.755505000010000
42041,0,1232,564,-580118.228924999940000,-683203.063642999970000
42042,0,1232,564,-580118.282484999970000,-683200.695013000050000
42043,0,1232,564,-580118.039044999980000,-683197.325659999970000
42044,0,1232,564,-580118.100279000010000,-683194.618121000010000
42045,0,1232,564,-580117.803111999990000,-683193.616246000050000
42046,0,1232,564,-580117.841409999990000,-683191.923683000030000
42047,0,1232,564,-580117.292707000040000,-683187.886043000030000
42048,0,1232,564,-580117.025862999960000,-683185.527161999950000
42049,0,1232,564,-580116.758858000040000,-683183.167244000010000
42050,0,1232,564,-580116.476433999950000,-683181.483985000060000
42051,0,1232,564,-580116.499463999990000,-683180.467375000010000
42052,0,1232,564,-580116.201544999960000,-683179.461128999940000
42053,0,1232,564,-580114.595147000040000,-683179.513053999980000
42054,0,1232,564,-580112.985252000040000,-683179.565075000050000
42055,0,1232,564,-580110.725500999950000,-683179.638194000000000
42056,0,1232,564,-580109.754977999950000,-683179.669522000010000
42057,0,1232,564,-580107.809957999970000,-683179.732422000030000
42058,0,1232,564,-580105.193332999940000,-683180.499391000020000
42059,0,1232,564,-580104.215553999990000,-683180.531393000040000
42060,0,1232,564,-580102.248251999960000,-683180.937809000020000
42061,0,1232,564,-580099.940192000010000,-683181.698769000010000
42062,0,1232,564,-580097.295902000040000,-683182.473232000020000
42063,0,1232,564,-580095.970268000030000,-683182.861489000030000
42064,0,1232,564,-580093.642741000050000,-683183.628747000010000
42065,0,1232,564,-580090.968468999960000,-683184.754516000040000
42066,0,1232,564,-580088.633381000020000,-683185.181931999980000
42067,0,1232,564,-580085.599213000040000,-683186.672357999950000
42068,0,1232,564,-580082.880664000050000,-683188.502691000000000
42069,0,1232,564,-580080.152489000000000,-683190.339537000050000
42070,0,1232,564,-580078.097895000010000,-683191.808311000000000
42071,0,1232,564,-580076.722622000030000,-683192.905758999990000
42072,0,1232,564,-580075.691460000000000,-683193.642996000010000
42073,0,6728,565,-606984.322204999970000,-650381.374905999980000
42074,0,6728,565,-606976.929266000050000,-650383.457127999980000
42075,0,6728,565,-606976.535183000030000,-650383.633745000000000
42076,0,6728,565,-606975.421225000060000,-650385.977988000030000
42077,0,6728,565,-606972.821873000010000,-650387.756605000000000
42078,0,6728,565,-606971.641979999960000,-650388.285371999950000
42079,0,6728,565,-606969.202506999950000,-650390.604384999960000
42080,0,6728,565,-606966.844971999990000,-650391.660725999970000
42081,0,6728,565,-606963.075510000000000,-650393.961893000060000
42082,0,6728,565,-606961.111878999970000,-650394.841861000050000
42083,0,6728,565,-606960.094845999960000,-650395.909087999960000
42084,0,6728,565,-606957.671571000010000,-650398.216005000050000
42085,0,6728,565,-606955.481783999950000,-650399.806884999970000
42086,0,6728,565,-606953.621979000050000,-650402.465453000040000
42087,0,6728,565,-606952.940048999970000,-650404.590962999970000
42088,0,6728,565,-606952.524960999960000,-650409.002568000000000
42089,0,6728,565,-606953.014657999970000,-650410.585293999990000
42090,0,6728,565,-606954.151767999980000,-650414.260324000030000
42091,0,6728,565,-606954.798090000050000,-650416.349205999980000
42092,0,6728,565,-606955.762816000030000,-650419.467293999970000
42093,0,6728,565,-606957.040539999960000,-650423.596779000010000
42094,0,6728,565,-606958.691152999990000,-650427.523070000000000
42095,0,6728,565,-606960.016199999950000,-650430.405248999940000
42096,0,6728,565,-606961.178116000020000,-650432.765976000000000
42097,0,6728,565,-606962.489222000000000,-650435.618203000050000
42098,0,6728,565,-606963.946255999970000,-650438.953409999960000
42099,0,6728,565,-606965.545810000040000,-650442.762270999960000
42100,0,6728,565,-606966.982477999990000,-650446.050478999970000
42101,0,6728,565,-606968.559406999960000,-650449.805851000010000
42102,0,6728,565,-606969.976249999950000,-650453.047956999970000
42103,0,6728,565,-606970.716622999990000,-650455.469851000000000
42104,0,6728,565,-606972.342955000000000,-650458.028645999960000
42105,0,6728,565,-606974.250829000030000,-650461.528570999970000
42106,0,6728,565,-606975.568543000030000,-650463.103506000010000
42107,0,6728,565,-606976.656483000030000,-650465.311487999980000
42108,0,6728,565,-606977.964308999940000,-650466.872855999970000
42109,0,6728,565,-606978.675542999990000,-650469.227363000040000
42110,0,6728,565,-606979.242094999990000,-650471.103233000030000
42111,0,6728,565,-606981.463309000010000,-650474.343946999990000
42112,0,6728,565,-606982.802737000050000,-650477.425032000060000
42113,0,6728,565,-606984.995854999990000,-650480.620754000030000
42114,0,6728,565,-606985.905656000020000,-650482.291019000000000
42115,0,6728,565,-606986.587380000040000,-650484.572342999980000
42116,0,6728,565,-606987.761059000040000,-650487.135052999950000
42117,0,6728,565,-606989.153179000020000,-650489.072538999960000
42118,0,6728,565,-606990.047365000010000,-650490.712493999980000
42119,0,6728,565,-606991.561266000030000,-650493.081431000030000
42120,0,6728,565,-606992.842262999970000,-650496.042065000050000
42121,0,6728,565,-606993.984684000020000,-650498.542178999980000
42122,0,6728,565,-606995.250698999970000,-650501.468739000030000
42123,0,6728,565,-606996.990534999990000,-650504.655497999980000
42124,0,6728,565,-606998.335928000040000,-650506.517526000040000
42125,0,6728,565,-606999.675266999980000,-650508.371327999980000
42126,0,6728,565,-607001.610599000010000,-650510.921410999960000
42127,0,6728,565,-607003.285281999970000,-650512.599210000010000
42128,0,6728,565,-607005.547889000040000,-650514.966938000060000
42129,0,6728,565,-607007.083100000050000,-650516.202078999950000
42130,0,6728,565,-607008.144076999980000,-650517.164478000020000
42131,0,6728,565,-607010.363664999950000,-650518.081188000040000
42132,0,6728,565,-607011.524087999950000,-650518.038060000050000
42133,0,6728,565,-607013.604009000000000,-650517.105841999990000
42134,0,6728,565,-607015.337278999970000,-650516.329050999950000
42135,0,6728,565,-607017.876276000050000,-650514.237143000010000
42136,0,6728,565,-607019.264115000030000,-650513.615119999970000
42137,0,6728,565,-607020.072472000030000,-650512.297157000050000
42138,0,6728,565,-607021.924931999990000,-650510.509619000020000
42139,0,6728,565,-607024.709595000020000,-650507.822399999950000
42140,0,6728,565,-607026.335751999980000,-650506.612986000020000
42141,0,6728,565,-607027.963394999970000,-650505.402544999960000
42142,0,6728,565,-607029.715719999980000,-650503.171695000030000
42143,0,6728,565,-607031.710073000050000,-650500.344720999940000
42144,0,6728,565,-607034.650362999990000,-650496.600776999960000
42145,0,6728,565,-607036.901882000030000,-650493.155061000030000
42146,0,6728,565,-607039.272602000040000,-650490.135373999950000
42147,0,6728,565,-607041.543182999940000,-650486.661669000050000
42148,0,6728,565,-607043.578634000030000,-650483.776663000000000
42149,0,6728,565,-607045.267755000040000,-650481.039966000010000
42150,0,6728,565,-607046.715585000000000,-650478.901789000030000
42151,0,6728,565,-607047.706193999970000,-650476.465689999980000
42152,0,6728,565,-607048.451461000020000,-650474.633028000010000
42153,0,6728,565,-607047.918414999960000,-650472.365127000030000
42154,0,6728,565,-607046.204980000040000,-650470.110211999970000
42155,0,6728,565,-607044.948894000030000,-650468.141570999990000
42156,0,6728,565,-607042.281322999970000,-650465.263091000030000
42157,0,6728,565,-607041.231072000000000,-650464.198404000020000
42158,0,6728,565,-607039.954696999980000,-650462.202196000030000
42159,0,6728,565,-607037.724362000010000,-650459.586717000000000
42160,0,6728,565,-607036.433046999970000,-650457.569234000050000
42161,0,6728,565,-607034.657825000000000,-650455.233887000010000
42162,0,6728,565,-607033.832841000050000,-650453.506642000050000
42163,0,6728,565,-607032.275703000020000,-650452.099955999990000
42164,0,6728,565,-607030.843211999980000,-650449.570672999950000
42165,0,6728,565,-607028.917525999950000,-650446.711785000050000
42166,0,6728,565,-607026.731655000010000,-650444.482071000030000
42167,0,6728,565,-607025.881718000050000,-650442.713473999990000
42168,0,6728,565,-607024.537969999950000,-650440.617754000010000
42169,0,6728,565,-607023.310474000060000,-650439.000510000040000
42170,0,6728,565,-607022.078318999960000,-650437.377163000060000
42171,0,6728,565,-607020.221704000030000,-650434.930863999990000
42172,0,6728,565,-607019.225296000020000,-650432.631369999960000
42173,0,6728,565,-607017.104019999970000,-650430.823145000030000
42174,0,6728,565,-607015.848768000030000,-650429.169267000050000
42175,0,6728,565,-607014.203673999990000,-650426.007751000000000
42176,0,6728,565,-607013.194986999970000,-650425.341117999980000
42177,0,6728,565,-607012.547735000030000,-650422.825281000000000
42178,0,6728,565,-607011.897490000000000,-650420.297530999990000
42179,0,6728,565,-607011.505925999950000,-650418.775105000010000
42180,0,6728,565,-607010.192411000030000,-650413.669111000020000
42181,0,6728,565,-607009.398241000020000,-650410.582018999960000
42182,0,6728,565,-607008.618024999970000,-650409.202810000050000
42183,0,6728,565,-607007.164637999960000,-650405.219451999990000
42184,0,6728,565,-607006.106734000030000,-650402.778871000050000
42185,0,6728,565,-607005.043610000050000,-650400.326402000040000
42186,0,6728,565,-607002.405017000040000,-650396.793243999940000
42187,0,6728,565,-607000.551808999970000,-650394.657935000020000
42188,0,6728,565,-606996.818454999940000,-650390.355869999970000
42189,0,6728,565,-606993.048459999960000,-650386.011686000040000
42190,0,6728,565,-606991.048730000040000,-650385.086147999970000
42191,0,6728,565,-606987.572017999950000,-650383.596075000010000
42192,0,6728,565,-606985.800903000050000,-650381.940493999980000
42193,0,6728,565,-606984.322204999970000,-650381.374905999980000
42194,0,6176,566,-626574.518159999980000,-641522.215634000020000
42195,0,6176,566,-626566.200715000040000,-641521.959412000030000
42196,0,6176,566,-626563.584787999980000,-641523.110883999970000
42197,0,6176,566,-626558.164816000030000,-641523.929584000030000
42198,0,6176,566,-626554.777437999960000,-641524.441206000050000
42199,0,6176,566,-626550.035002000050000,-641525.157619999950000
42200,0,6176,566,-626545.969997999960000,-641525.771641999950000
42201,0,6176,566,-626541.905090000010000,-641526.385656000000000
42202,0,6176,566,-626539.195054000010000,-641526.795003999960000
42203,0,6176,566,-626537.257706000000000,-641527.843884999980000
42204,0,6176,566,-626535.024154999990000,-641531.961676000040000
42205,0,6176,566,-626533.468612000000000,-641535.975524000010000
42206,0,6176,566,-626532.686070000050000,-641540.626322999950000
42207,0,6176,566,-626531.713338000000000,-641543.793717999940000
42208,0,6176,566,-626532.665959000010000,-641551.196535000000000
42209,0,6176,566,-626533.617892000010000,-641558.593342000040000
42210,0,6176,566,-626534.188621000040000,-641563.028401999970000
42211,0,6176,566,-626534.569026999990000,-641565.983910999960000
42212,0,6176,566,-626535.720207000030000,-641569.574888000030000
42213,0,6176,566,-626537.060801999990000,-641574.640467999970000
42214,0,6176,566,-626538.115987999950000,-641577.490035000020000
42215,0,6176,566,-626539.076052000050000,-641579.601161999980000
42216,0,6176,566,-626541.090237000030000,-641584.558899000050000
42217,0,6176,566,-626543.400065000050000,-641586.464186000060000
42218,0,6176,566,-626544.548070000020000,-641590.046636000040000
42219,0,6176,566,-626545.317722999960000,-641590.681245999990000
42220,0,6176,566,-626547.814921000040000,-641594.058010000040000
42221,0,6176,566,-626549.542011999990000,-641596.799144000050000
42222,0,6176,566,-626554.061559000050000,-641599.867528000030000
42223,0,6176,566,-626554.830290999960000,-641600.501383000050000
42224,0,6176,566,-626557.998488000010000,-641603.772101999960000
42225,0,6176,566,-626562.326858000010000,-641605.367043999960000
42226,0,6176,566,-626564.537381000000000,-641606.532067999940000
42227,0,6176,566,-626568.189687000010000,-641608.228144000050000
42228,0,6176,566,-626571.841101999980000,-641609.923928000030000
42229,0,6176,566,-626577.606996000050000,-641612.048450000000000
42230,0,6176,566,-626582.325764999960000,-641611.335568999990000
42231,0,6176,566,-626587.718617000040000,-641610.520862999950000
42232,0,6176,566,-626594.459731000010000,-641609.502501999960000
42233,0,6176,566,-626599.760403000050000,-641607.952883000020000
42234,0,6176,566,-626604.969650999990000,-641605.668073000040000
42235,0,6176,566,-626609.413762000040000,-641602.749637000030000
42236,0,6176,566,-626612.601967000050000,-641600.769514000040000
42237,0,6176,566,-626615.116176999990000,-641598.891092999950000
42238,0,6176,566,-626617.630845000040000,-641597.012290999990000
42239,0,6176,566,-626620.729171999960000,-641594.295476999950000
42240,0,6176,566,-626622.971171000040000,-641590.207506999960000
42241,0,6176,566,-626623.098449000040000,-641585.687096999960000
42242,0,6176,566,-626622.550831999980000,-641581.266469000020000
42243,0,6176,566,-626622.185611999940000,-641578.318227999960000
42244,0,6176,566,-626620.962229999950000,-641573.995925000050000
42245,0,6176,566,-626619.738324000030000,-641569.671559000040000
42246,0,6176,566,-626618.696843000010000,-641566.821442999990000
42247,0,6176,566,-626617.380178999970000,-641561.754872999970000
42248,0,6176,566,-626615.753698999990000,-641559.742973000040000
42249,0,6176,566,-626614.619163000020000,-641556.150554000050000
42250,0,6176,566,-626612.132050000010000,-641552.760910999960000
42251,0,6176,566,-626611.088258999980000,-641549.905123000030000
42252,0,6176,566,-626609.183789000030000,-641545.670896000000000
42253,0,6176,566,-626606.693969000010000,-641542.276887999960000
42254,0,6176,566,-626604.295350000030000,-641539.622042999950000
42255,0,6176,566,-626601.126765999940000,-641536.327837000020000
42256,0,6176,566,-626597.864340999980000,-641532.291147000040000
42257,0,6176,566,-626594.108685999990000,-641529.837504999940000
42258,0,6176,566,-626587.457017999960000,-641526.309075000000000
42259,0,6176,566,-626584.468598000010000,-641524.492990000060000
