FID,Id,ORIG_FID,POINT_X,POINT_Y
1929,0,316,-580089.993762000000000,-682606.288262999970000
1930,0,316,-580058.431327000030000,-682611.668398999960000
1931,0,317,-580103.232472999950000,-682629.993720000030000
1932,0,317,-580064.343634000050000,-682632.016476999970000
1933,0,317,-580066.548236000000000,-682654.735973999950000
1934,0,317,-580095.044941999950000,-682651.682249999950000
1935,0,317,-580106.473567000010000,-682639.619934999970000
1936,0,317,-580103.232472999950000,-682629.993720000030000
1937,0,318,-580093.608271999980000,-682654.246394000020000
1938,0,318,-580070.199382000020000,-682656.239565000050000
1939,0,318,-580073.231167000020000,-682672.214783999950000
1940,0,318,-580099.753889000040000,-682668.595653000050000
1941,0,318,-580116.991602999970000,-682665.979430999960000
1942,0,318,-580115.652456999990000,-682655.867909000020000
1943,0,318,-580095.397094000010000,-682661.511020999980000
1944,0,318,-580093.608271999980000,-682654.246394000020000
1945,0,319,-580076.489279999980000,-682672.690120000040000
1946,0,319,-580079.497023000030000,-682688.315093999960000
1947,0,319,-580109.382396999980000,-682681.996839000030000
1948,0,319,-580105.676090999970000,-682670.291807999950000
1949,0,319,-580076.489279999980000,-682672.690120000040000
1950,0,320,-580061.223829000020000,-682697.005471999990000
1951,0,320,-580062.918170999970000,-682713.418580000060000
1952,0,320,-580080.986882000000000,-682713.240319999980000
1953,0,320,-580108.613311999940000,-682707.641122999950000
1954,0,320,-580108.404800000020000,-682689.687962000030000
1955,0,320,-580061.223829000020000,-682697.005471999990000
1956,0,321,-580046.102503999950000,-682713.134398999970000
1957,0,321,-580041.791828999990000,-682723.379829999990000
1958,0,321,-580044.330112000000000,-682734.432951999940000
1959,0,321,-580051.587168000060000,-682736.261934999960000
1960,0,321,-580063.563165999950000,-682728.866642000040000
1961,0,321,-580061.927295999950000,-682713.153261000060000
1962,0,321,-580046.102503999950000,-682713.134398999970000
1963,0,322,-580079.852760000040000,-682722.854260000050000
1964,0,322,-580067.672098999960000,-682727.800857999940000
1965,0,322,-580065.811014999980000,-682744.173844999980000
1966,0,322,-580081.605591999950000,-682739.966831999950000
1967,0,322,-580079.852760000040000,-682722.854260000050000
1968,0,323,-580080.872918999990000,-682723.469374999990000
1969,0,323,-580082.188285000040000,-682739.210867000050000
1970,0,323,-580107.862031999980000,-682733.430973000010000
1971,0,323,-580109.085785000000000,-682732.618645000040000
1972,0,323,-580109.726943999990000,-682732.562278000060000
1973,0,323,-580109.518443000040000,-682714.609249999980000
1974,0,323,-580101.416535999980000,-682714.264007000020000
1975,0,323,-580080.872918999990000,-682723.469374999990000
1976,0,324,-580110.042754999940000,-682713.153560000010000
1977,0,324,-580112.029528000040000,-682733.064766000020000
1978,0,324,-580155.916181999960000,-682721.103295000040000
1979,0,324,-580148.277145999950000,-682706.974535000040000
1980,0,324,-580142.418233999980000,-682702.556044999980000
1981,0,324,-580110.042754999940000,-682713.153560000010000
1982,0,325,-580077.322347000010000,-682742.809972999970000
1983,0,325,-580081.231539999950000,-682758.675913000010000
1984,0,325,-580114.860957999950000,-682751.492155999990000
1985,0,325,-580120.720883999950000,-682759.786695000020000
1986,0,325,-580127.044558999940000,-682758.173864000010000
1987,0,325,-580164.461428000010000,-682746.076198000000000
1988,0,325,-580155.362778999960000,-682722.209063000050000
1989,0,325,-580112.758340999950000,-682734.057802999970000
1990,0,325,-580077.322347000010000,-682742.809972999970000
1991,0,326,-580165.423121999950000,-682745.991703000040000
1992,0,326,-580120.196660000020000,-682761.242261999990000
1993,0,326,-580126.206555000040000,-682786.790305000030000
1994,0,326,-580154.298738999990000,-682779.035833999980000
1995,0,326,-580168.984504000050000,-682769.288250999990000
1996,0,326,-580165.423121999950000,-682745.991703000040000
1997,0,327,-580070.392604999940000,-682768.085534999960000
1998,0,327,-580070.396441000050000,-682783.589928000000000
1999,0,327,-580077.394329000030000,-682797.774953000010000
2000,0,327,-580099.338188000020000,-682793.732361000030000
2001,0,327,-580101.582214000050000,-682793.535140999940000
2002,0,327,-580122.359759000010000,-682787.128267999970000
2003,0,327,-580113.812607000000000,-682754.403284000000000
2004,0,327,-580080.153807000020000,-682761.237362000040000
2005,0,327,-580070.392604999940000,-682768.085534999960000
2006,0,328,-580074.600719999990000,-682814.582301000020000
2007,0,328,-580079.210440999940000,-682834.967583999970000
2008,0,328,-580069.011598999960000,-682840.444785000060000
2009,0,328,-580074.233303999990000,-682860.424000000000000
2010,0,328,-580115.847973000030000,-682852.186105999980000
2011,0,328,-580146.387804999950000,-682842.807142999950000
2012,0,328,-580194.033806000020000,-682829.458182999980000
2013,0,328,-580166.832126999970000,-682786.039161000050000
2014,0,328,-580156.922783000050000,-682783.386111999980000
2015,0,328,-580120.205393000040000,-682796.127083000030000
2016,0,328,-580111.756602999990000,-682807.088628000000000
2017,0,328,-580074.600719999990000,-682814.582301000020000
2018,0,329,-580107.456589999960000,-682859.971081000050000
2019,0,329,-580108.630637999970000,-682893.343959999970000
2020,0,329,-580122.007893000030000,-682894.987379000060000
2021,0,329,-580205.440935999970000,-682877.084044000020000
2022,0,329,-580200.884637000040000,-682838.017954000040000
2023,0,329,-580138.782743999970000,-682848.408747000040000
2024,0,329,-580107.456589999960000,-682859.971081000050000
2025,0,330,-580040.457370999970000,-682865.858710999950000
2026,0,330,-580042.180073000030000,-682878.745367000000000
2027,0,330,-580056.867837000060000,-682876.749818000010000
2028,0,330,-580072.489108999960000,-682878.196214000000000
2029,0,330,-580092.334240000000000,-682872.223715999980000
2030,0,330,-580092.214441000020000,-682859.196209999970000
2031,0,330,-580077.352284000020000,-682862.968931999990000
2032,0,330,-580040.457370999970000,-682865.858710999950000
2033,0,331,-580057.596659000030000,-682877.742969000010000
2034,0,331,-580042.646817000000000,-682880.466236999960000
2035,0,331,-580044.750358000050000,-682901.776523999990000
2036,0,331,-580073.776242999940000,-682897.463947999990000
2037,0,331,-580090.503402999950000,-682892.822549000030000
2038,0,331,-580087.059943999980000,-682874.801540000010000
2039,0,331,-580069.138215000040000,-682880.604941000000000
2040,0,331,-580057.596659000030000,-682877.742969000010000
2041,0,332,-580090.096104000000000,-682895.677416000050000
2042,0,332,-580055.854366000040000,-682903.267326000030000
2043,0,332,-580062.273470000010000,-682933.712550999950000
2044,0,332,-580086.461516999990000,-682929.472803000010000
2045,0,332,-580096.078630000000000,-682928.627582999990000
2046,0,332,-580158.441842000000000,-682913.633138000030000
2047,0,332,-580235.055293999960000,-682895.271965999970000
2048,0,332,-580229.805282999990000,-682878.819083999960000
2049,0,332,-580188.219730000010000,-682887.406921999990000
2050,0,332,-580186.616948000040000,-682887.547784999940000
2051,0,332,-580142.699720000030000,-682895.283260999950000
2052,0,332,-580105.776673999960000,-682901.699384000040000
2053,0,332,-580096.071929999980000,-682901.495100999950000
2054,0,332,-580090.096104000000000,-682895.677416000050000
2055,0,333,-580050.967653000030000,-682941.401337999970000
2056,0,333,-580049.192266999980000,-682951.071553000020000
2057,0,333,-580055.577345000000000,-682961.786531000050000
2058,0,333,-580062.281137999960000,-682964.721237999970000
2059,0,333,-580087.606274000020000,-682962.495680999940000
2060,0,333,-580104.216613000030000,-682956.455076999960000
2061,0,333,-580099.375904000010000,-682944.899682000050000
2062,0,333,-580088.268983999970000,-682931.780538000050000
2063,0,333,-580067.402670999990000,-682933.261885000040000
2064,0,333,-580062.245261000000000,-682937.238880999970000
2065,0,333,-580050.967653000030000,-682941.401337999970000
2066,0,334,-580125.891698000020000,-682926.007721000000000
2067,0,334,-580109.076832000050000,-682929.599665999990000
2068,0,334,-580112.346818999970000,-682953.273989000010000
2069,0,334,-580124.149460999990000,-682951.532045000000000
2070,0,334,-580144.110671999980000,-682943.082746000030000
2071,0,334,-580171.795659999950000,-682938.183262999980000
2072,0,334,-580180.043796999960000,-682940.277434000050000
2073,0,334,-580190.389765999980000,-682940.425373999980000
2074,0,334,-580216.150476000040000,-682931.818846000010000
2075,0,334,-580228.943142000000000,-682926.466046000020000
2076,0,334,-580227.335353999980000,-682907.226476000040000
2077,0,334,-580216.114338999960000,-682904.336452999970000
2078,0,334,-580178.842368999960000,-682914.306979999990000
2079,0,334,-580125.891698000020000,-682926.007721000000000
2080,0,335,-580087.752394999960000,-682964.244786000000000
2081,0,335,-580057.443271999950000,-682964.793864000010000
2082,0,335,-580049.812829999950000,-682985.549950000020000
2083,0,335,-580055.181605000050000,-683011.154168999990000
2084,0,335,-580085.664221000040000,-683004.951757999950000
2085,0,335,-580092.744121999950000,-682996.929664000050000
2086,0,335,-580113.988599000030000,-682992.243727999970000
2087,0,335,-580195.235411999980000,-682971.361136000020000
2088,0,335,-580189.836440999990000,-682941.531013000060000
2089,0,335,-580177.916770000010000,-682941.873739999950000
2090,0,335,-580170.950978999960000,-682939.666825999970000
2091,0,335,-580143.207427000040000,-682943.866832999980000
2092,0,335,-580126.189829000040000,-682952.762253000050000
2093,0,335,-580109.171313000030000,-682957.781623000050000
2094,0,335,-580087.752394999960000,-682964.244786000000000
2095,0,336,-580147.910712999990000,-682988.558013999950000
2096,0,336,-580107.316913999970000,-683001.287109000030000
2097,0,336,-580112.801694000020000,-683024.414350999980000
2098,0,336,-580171.318262999990000,-683009.757959999960000
2099,0,336,-580200.370488999990000,-682994.166918999980000
2100,0,336,-580197.772783000020000,-682978.538105000040000
2101,0,336,-580147.910712999990000,-682988.558013999950000
2102,0,337,-580174.523964000050000,-683009.476233000050000
2103,0,337,-580113.413591000020000,-683024.008190999970000
2104,0,337,-580120.007226999970000,-683052.676013999970000
2105,0,337,-580155.036215999980000,-683046.778785999980000
2106,0,337,-580181.176058999960000,-683038.843630000020000
2107,0,337,-580174.523964000050000,-683009.476233000050000
2108,0,338,-580093.803180000050000,-683036.655177999990000
2109,0,338,-580048.924945999980000,-683048.351112999950000
2110,0,338,-580059.743441000000000,-683073.476263000050000
2111,0,338,-580097.453118999950000,-683064.876990000020000
2112,0,338,-580093.803180000050000,-683036.655177999990000
2113,0,339,-580098.240416000020000,-683066.569606999980000
2114,0,339,-580059.452085000000000,-683073.854297999990000
2115,0,339,-580064.092925000000000,-683102.341277000030000
2116,0,339,-580097.111003999950000,-683095.563731999950000
2117,0,339,-580134.820651000020000,-683086.964323000050000
2118,0,339,-580151.168929000040000,-683081.651503999950000
2119,0,339,-580183.720221000030000,-683073.152914999980000
2120,0,339,-580180.188082000010000,-683050.206440999990000
2121,0,339,-580130.529517999970000,-683058.798914000040000
2122,0,339,-580098.240416000020000,-683066.569606999980000
2123,0,340,-580057.739928000020000,-683103.604361000010000
2124,0,340,-580029.704898000000000,-683108.182150000010000
2125,0,340,-580031.761274000050000,-683175.305149000020000
2126,0,340,-580056.706720000020000,-683168.532248000030000
2127,0,340,-580063.157836999980000,-683210.955115000020000
2128,0,340,-580092.649783000000000,-683204.487310000000000
2129,0,340,-580138.956665999950000,-683194.427726999970000
2130,0,340,-580128.251151000030000,-683155.197684000010000
2131,0,340,-580118.660339000050000,-683144.764535999970000
2132,0,340,-580097.706188000040000,-683145.196311000040000
2133,0,340,-580097.063056000040000,-683137.500593999980000
2134,0,340,-580149.693623999950000,-683125.828136999970000
2135,0,340,-580149.486042000000000,-683111.751378000020000
2136,0,340,-580145.403444000050000,-683101.538884000040000
2137,0,340,-580134.998934000030000,-683100.691303999980000
2138,0,340,-580132.664305999990000,-683088.210933999970000
2139,0,340,-580065.200869999940000,-683104.005882999980000
2140,0,340,-580057.739928000020000,-683103.604361000010000
2141,0,341,-580064.294981000010000,-683212.969626000030000
2142,0,341,-580039.936033000010000,-683234.490816000030000
2143,0,341,-580037.184023999960000,-683302.036100000030000
2144,0,341,-580093.664668999960000,-683301.653891999970000
2145,0,341,-580112.603928999980000,-683284.837537999960000
2146,0,341,-580130.233689000020000,-683275.535994000030000
2147,0,341,-580128.129117000030000,-683250.350066000010000
2148,0,341,-580133.193132000040000,-683222.067301000000000
2149,0,341,-580132.487852000050000,-683198.167646000050000
2150,0,341,-580064.294981000010000,-683212.969626000030000
2151,0,342,-580093.869244999950000,-683304.102442999950000
2152,0,342,-580035.144543000030000,-683304.681967000010000
2153,0,342,-580038.209874999940000,-683325.907418000050000
2154,0,342,-580099.411468000030000,-683324.053054000020000
2155,0,342,-580093.869244999950000,-683304.102442999950000
2156,0,343,-580139.013811000040000,-683307.182800999960000
2157,0,343,-580110.774865000040000,-683313.188079999990000
2158,0,343,-580117.073317999950000,-683326.729448999980000
2159,0,343,-580151.025138000030000,-683323.393581000040000
2160,0,343,-580183.167485999990000,-683309.997760999950000
2161,0,343,-580178.939663000060000,-683301.912356000040000
2162,0,343,-580170.545199000040000,-683298.069249999940000
2163,0,343,-580139.013811000040000,-683307.182800999960000
2164,0,344,-580014.198714000060000,-683339.997973000050000
2165,0,344,-580012.807001000040000,-683369.719595000030000
2166,0,344,-580054.162290000010000,-683369.961543999960000
2167,0,344,-580063.280783999940000,-683355.417779000010000
2168,0,344,-580059.663932999950000,-683343.050232999960000
2169,0,344,-580014.198714000060000,-683339.997973000050000
2170,0,345,-580059.633800999960000,-683338.824368000030000
2171,0,345,-580065.933143000000000,-683356.241826000040000
2172,0,345,-580073.162128999950000,-683361.596911999980000
2173,0,345,-580081.415058000010000,-683383.071121999990000
2174,0,345,-580117.842886000060000,-683374.584498999990000
2175,0,345,-580104.749121999950000,-683341.554982000030000
2176,0,345,-580059.633800999960000,-683338.824368000030000
2177,0,346,-580048.892481000050000,-683391.919269999950000
2178,0,346,-580049.657279000040000,-683420.394257999960000
2179,0,346,-580067.784909000040000,-683420.915632999970000
2180,0,346,-580097.772988999960000,-683416.518622000000000
2181,0,346,-580100.600669999960000,-683419.441526000040000
2182,0,346,-580113.511485000020000,-683419.364101000010000
2183,0,346,-580141.838209999960000,-683414.408218999980000
2184,0,346,-580130.580180000050000,-683380.160199000030000
2185,0,346,-580113.647081000030000,-683378.476847999960000
2186,0,346,-580093.801546999950000,-683384.449254999980000
2187,0,346,-580048.892481000050000,-683391.919269999950000
2188,0,347,-580068.280852000000000,-683422.986259000030000
2189,0,347,-580065.891704999960000,-683425.310442000050000
2190,0,347,-580066.801605000040000,-683451.658300000010000
2191,0,347,-580076.103039999960000,-683470.221393999990000
2192,0,347,-580133.049817000050000,-683467.683867000040000
2193,0,347,-580145.871973000000000,-683462.680978000050000
2194,0,347,-580145.755037999940000,-683461.281817000010000
2195,0,347,-580141.605312000030000,-683415.485834000050000
2196,0,347,-580101.475740000020000,-683422.183604000020000
2197,0,347,-580096.724531000010000,-683419.429676000030000
2198,0,347,-580068.280852000000000,-683422.986259000030000
2199,0,348,-580054.013393000000000,-683476.390896999980000
2200,0,348,-580048.655946000010000,-683497.299155000020000
2201,0,348,-580053.500513999960000,-683524.358384000020000
2202,0,348,-580061.545075000030000,-683527.879902999960000
2203,0,348,-580062.506849000000000,-683527.795418999970000
2204,0,348,-580128.781652000030000,-683532.542642000010000
2205,0,348,-580155.418856999950000,-683530.554272999990000
2206,0,348,-580148.852523999990000,-683494.484811999950000
2207,0,348,-580140.510755000050000,-683468.085334999950000
2208,0,348,-580075.928594000060000,-683471.998585999940000
2209,0,348,-580054.013393000000000,-683476.390896999980000
2210,0,349,-580166.692274000030000,-683413.593918000000000
2211,0,349,-580183.342734999950000,-683406.315661999980000
2212,0,349,-580176.935938999990000,-683375.844740999980000
2213,0,349,-580156.281231999980000,-683380.525827000030000
2214,0,349,-580149.800917000040000,-683385.154245999990000
2215,0,349,-580149.688232999990000,-683407.923888999970000
2216,0,349,-580150.926215999990000,-683415.841656000000000
2217,0,349,-580166.692274000030000,-683413.593918000000000
2218,0,350,-580123.267615000020000,-683340.196375000060000
2219,0,350,-580123.416799000000000,-683359.747838999960000
2220,0,350,-580127.637168999990000,-683371.218323000010000
2221,0,350,-580141.182920000050000,-683375.412984000050000
2222,0,350,-580165.782040999970000,-683365.688811999980000
2223,0,350,-580160.026595999950000,-683343.942950000060000
2224,0,350,-580167.806433000020000,-683339.702348000020000
2225,0,350,-580167.578547999960000,-683336.975240999950000
2226,0,350,-580167.150171000040000,-683335.186753000020000
2227,0,350,-580166.998158999950000,-683333.368298999970000
2228,0,350,-580165.988782000030000,-683327.969185999940000
2229,0,350,-580165.559848999950000,-683326.177941999980000
2230,0,350,-580165.181436000040000,-683324.992510000010000
2231,0,350,-580150.929429000010000,-683330.120200000000000
2232,0,350,-580123.267615000020000,-683340.196375000060000
2233,0,351,-580067.240567000000000,-682032.332661999970000
2234,0,351,-580066.849668000010000,-682039.883875000060000
2235,0,351,-580068.677219999950000,-682047.755354000020000
2236,0,351,-580075.018141999960000,-682058.609006999990000
2237,0,351,-580091.357087000040000,-682055.566977999990000
2238,0,351,-580092.741412000030000,-682055.276010000030000
2239,0,351,-580092.862843999990000,-682050.140743999970000
2240,0,351,-580085.933182999960000,-682028.407031000010000
2241,0,351,-580067.240567000000000,-682032.332661999970000
2242,0,352,-580097.586387000050000,-682054.257396999980000
2243,0,352,-580074.466775999990000,-682059.511161000000000
2244,0,352,-580080.993979000020000,-682084.870110000020000
2245,0,352,-580100.036553999990000,-682082.827778000040000
2246,0,352,-580107.737769000000000,-682066.271587000000000
2247,0,352,-580097.586387000050000,-682054.257396999980000
2248,0,353,-580101.010709999940000,-682084.194911999980000
2249,0,353,-580081.551724000020000,-682085.932054999980000
2250,0,353,-580076.398005999970000,-682098.811116000060000
2251,0,353,-580077.174740000050000,-682124.203189000020000
2252,0,353,-580096.636256000030000,-682122.459979000040000
2253,0,353,-580106.030936999940000,-682114.976401000050000
2254,0,353,-580099.154002000000000,-682108.956813000030000
2255,0,353,-580099.672396000010000,-682098.234244000050000
2256,0,353,-580101.010709999940000,-682084.194911999980000
2257,0,354,-580336.534384000000000,-681912.164559000060000
2258,0,354,-580345.912444000020000,-681924.841703000010000
2259,0,354,-580366.965119999950000,-681908.727809999950000
2260,0,354,-580359.961249000040000,-681897.750559999960000
2261,0,354,-580336.534384000000000,-681912.164559000060000
2262,0,355,-580330.571515999970000,-681890.925229000040000
2263,0,355,-580341.958485999960000,-681907.334014000020000
2264,0,355,-580362.385696999960000,-681895.817313999990000
2265,0,355,-580359.395085999970000,-681884.503103000000000
2266,0,355,-580350.925643999940000,-681873.852483000020000
2267,0,355,-580330.571515999970000,-681890.925229000040000
2268,0,356,-580301.775341999950000,-681854.712886999940000
2269,0,356,-580317.216629000030000,-681881.362971000020000
2270,0,356,-580333.434222999960000,-681862.704369000040000
2271,0,356,-580319.166273999960000,-681843.315468000020000
2272,0,356,-580301.775341999950000,-681854.712886999940000
2273,0,357,-580283.494047999960000,-681835.660863999980000
2274,0,357,-580299.592883000030000,-681852.691556000030000
2275,0,357,-580312.952301000010000,-681840.242086000040000
2276,0,357,-580314.655272000000000,-681828.160662999960000
2277,0,357,-580299.958180999970000,-681820.847821000030000
2278,0,357,-580283.494047999960000,-681835.660863999980000
2279,0,358,-580259.012076999990000,-681807.123471000000000
2280,0,358,-580264.166815000000000,-681819.069983000050000
2281,0,358,-580280.315858999970000,-681832.467583999970000
2282,0,358,-580297.880312000050000,-681819.359766999960000
2283,0,358,-580274.375881999960000,-681790.605343000030000
2284,0,358,-580259.012076999990000,-681807.123471000000000
2285,0,359,-580236.329548000010000,-681781.250758999960000
2286,0,359,-580243.210118000050000,-681790.305198000050000
2287,0,359,-580257.268069999990000,-681778.814535000010000
2288,0,359,-580247.506597000060000,-681766.779988000050000
2289,0,359,-580236.329548000010000,-681781.250758999960000
2290,0,360,-580212.058286000040000,-681753.781758000030000
2291,0,360,-580225.992812999990000,-681770.180260999940000
2292,0,360,-580236.037458000010000,-681759.026521999970000
2293,0,360,-580225.280632999960000,-681745.820550999950000
2294,0,360,-580212.058286000040000,-681753.781758000030000
2295,0,361,-580247.068149000060000,-681793.067706999950000
2296,0,361,-580255.921161000030000,-681803.075690999980000
2297,0,361,-580261.532492000030000,-681790.123506000030000
2298,0,361,-580254.775189999960000,-681782.992024000040000
2299,0,361,-580247.068149000060000,-681793.067706999950000
2300,0,362,-580204.442667000000000,-681740.990416000020000
2301,0,362,-580205.232483000030000,-681748.894382999980000
2302,0,362,-580213.085591000040000,-681749.930784999980000
2303,0,362,-580213.765886000010000,-681749.500668999970000
2304,0,362,-580221.089356999960000,-681740.067633999980000
2305,0,362,-580222.048106999950000,-681738.460929999940000
2306,0,362,-580214.332109999960000,-681732.935992000040000
2307,0,362,-580204.442667000000000,-681740.990416000020000
2308,0,363,-580174.664932999990000,-681756.819406999970000
2309,0,363,-580177.007040000050000,-681763.541597999980000
2310,0,363,-580190.097012000040000,-681767.869207000010000
2311,0,363,-580195.667230000020000,-681774.150771999960000
2312,0,363,-580205.762102999960000,-681759.363811000020000
2313,0,363,-580199.456882999980000,-681749.345378000060000
2314,0,363,-580191.083281000030000,-681753.439896999970000
2315,0,363,-580183.664032000000000,-681748.127576999950000
2316,0,363,-580174.664932999990000,-681756.819406999970000
2317,0,364,-580181.164853999970000,-681511.077565000040000
2318,0,364,-580169.454202999940000,-681508.020673000020000
2319,0,364,-580154.233894999950000,-681508.743405999970000
2320,0,364,-580141.001617999980000,-681516.982181000060000
2321,0,364,-580156.738153000010000,-681539.710324999990000
2322,0,364,-580181.164853999970000,-681511.077565000040000
2323,0,365,-580140.573520999980000,-681518.102571000000000
2324,0,365,-580125.538091000050000,-681533.286215999980000
2325,0,365,-580117.480968000020000,-681548.013263999950000
2326,0,365,-580135.055883000020000,-681564.340322999980000
2327,0,365,-580154.512778999980000,-681540.129025000030000
2328,0,365,-580140.573520999980000,-681518.102571000000000
2329,0,366,-580144.431551999990000,-681453.950151999950000
2330,0,366,-580120.514980999990000,-681467.257227999970000
2331,0,366,-580129.897697999960000,-681488.489547000030000
2332,0,366,-580153.834764000030000,-681471.631056000010000
2333,0,366,-580144.431551999990000,-681453.950151999950000
2334,0,367,-580135.495054999950000,-681501.504080999990000
2335,0,367,-580125.320794000060000,-681491.246616999970000
2336,0,367,-580103.397977999990000,-681504.423228999950000
2337,0,367,-580108.013210000000000,-681521.598207999950000
2338,0,367,-580121.304226999990000,-681529.740119999970000
2339,0,367,-580130.760002000020000,-681525.025396000010000
2340,0,367,-580140.060362000020000,-681514.039954000040000
2341,0,367,-580135.495054999950000,-681501.504080999990000
2342,0,368,-580115.243231000030000,-681470.879071000030000
2343,0,368,-580093.018432999960000,-681483.256265999980000
2344,0,368,-580102.028722999970000,-681502.601262000040000
2345,0,368,-580126.141732000050000,-681488.462166000040000
2346,0,368,-580115.243231000030000,-681470.879071000030000
2347,0,369,-580094.733070999970000,-681405.316950000010000
2348,0,369,-580086.828371000010000,-681406.926336999980000
2349,0,369,-580084.937380000020000,-681435.723391999960000
2350,0,369,-580091.898214000040000,-681458.206434000050000
2351,0,369,-580095.193928000050000,-681478.198474999980000
2352,0,369,-580141.103698999970000,-681452.802499999990000
2353,0,369,-580114.014354999990000,-681424.809422999970000
2354,0,369,-580112.680274000040000,-681423.531246999980000
2355,0,369,-580094.733070999970000,-681405.316950000010000
2356,0,370,-580159.566208999950000,-680677.728807999990000
2357,0,370,-580159.667641000010000,-680710.994502000050000
2358,0,370,-580248.447227000030000,-680694.725989999950000
2359,0,370,-580243.824035000060000,-680657.003637999990000
2360,0,370,-580159.566208999950000,-680677.728807999990000
2361,0,371,-580154.681379999970000,-680637.871185000050000
2362,0,371,-580157.087323999960000,-680673.721072999990000
2363,0,371,-580230.438163000040000,-680655.908237000000000
2364,0,371,-580233.697367000040000,-680655.470325000000000
2365,0,371,-580228.775980000030000,-680631.533740999990000
2366,0,371,-580154.681379999970000,-680637.871185000050000
2367,0,372,-580158.835229999970000,-680596.075692999990000
2368,0,372,-580152.854363000020000,-680633.775841000020000
2369,0,372,-580192.575573000010000,-680633.503526999960000
2370,0,372,-580249.414631000020000,-680621.526281000000000
2371,0,372,-580244.529704999990000,-680581.668491999970000
2372,0,372,-580158.835229999970000,-680596.075692999990000
2373,0,373,-580118.696247000010000,-680236.114170999960000
2374,0,373,-580125.032167000000000,-680314.845372000010000
2375,0,373,-580154.888123000040000,-680315.174856000000000
2376,0,373,-580153.616210000010000,-680288.577293999960000
2377,0,373,-580185.725925000040000,-680274.857972000030000
2378,0,373,-580179.922817999960000,-680222.100184999990000
2379,0,373,-580118.696247000010000,-680236.114170999960000
2380,0,374,-580165.593519999990000,-680348.463339000010000
2381,0,374,-580173.429801000050000,-680379.966720000030000
2382,0,374,-580184.341380000000000,-680387.905811000030000
2383,0,374,-580204.199533000010000,-680382.343905000020000
2384,0,374,-580207.279489999990000,-680369.631012000030000
2385,0,374,-580201.270098999960000,-680342.223032000010000
2386,0,374,-580165.593519999990000,-680348.463339000010000
2387,0,375,-580035.004483000030000,-679661.329405999980000
2388,0,375,-580024.488097999940000,-679662.018836000000000
2389,0,375,-580033.637411999980000,-679715.051395999970000
2390,0,375,-580049.603081000040000,-679753.421821000050000
2391,0,375,-580106.486111999960000,-679747.226180000000000
2392,0,375,-580107.913360000010000,-679731.841157000050000
2393,0,375,-580110.404767000000000,-679665.668771000000000
2394,0,375,-580035.004483000030000,-679661.329405999980000
2395,0,376,-580051.430030000050000,-679757.517207000060000
2396,0,376,-580062.525324000050000,-679788.583632000020000
2397,0,376,-580085.394710000020000,-679813.003529999990000
2398,0,376,-580121.654288999970000,-679849.370896999960000
2399,0,376,-580106.747802000030000,-679749.361466999980000
2400,0,376,-580051.430030000050000,-679757.517207000060000
2401,0,377,-580121.880607999980000,-679672.808777999950000
2402,0,377,-580109.827658000050000,-679736.648291000050000
2403,0,377,-580116.699524000050000,-679749.471321000020000
2404,0,377,-580131.000367000000000,-679855.350125000000000
2405,0,377,-580154.034766000000000,-679859.490251000040000
2406,0,377,-580155.985470999960000,-679848.375722000030000
2407,0,377,-580179.296381999970000,-679692.587192000010000
2408,0,377,-580121.880607999980000,-679672.808777999950000
2409,0,378,-580182.817251999980000,-679694.284560999950000
2410,0,378,-580158.772069000060000,-679860.300767999960000
2411,0,378,-580208.233423999980000,-679874.636677999980000
2412,0,378,-580213.956890000030000,-679845.651466000010000
2413,0,378,-580231.892853999980000,-679721.694994000020000
2414,0,378,-580182.817251999980000,-679694.284560999950000
2415,0,379,-580227.267150999980000,-679775.854828999960000
2416,0,379,-580211.143600999960000,-679871.351723999950000
2417,0,379,-580252.562729000000000,-679879.533261999950000
2418,0,379,-580262.255037000050000,-679785.623860000050000
2419,0,379,-580227.267150999980000,-679775.854828999960000
2420,0,380,-580058.664289999990000,-680000.365820999960000
2421,0,380,-580051.636866000020000,-680029.526070000020000
2422,0,380,-580047.611651999990000,-680066.964775000000000
2423,0,380,-580076.219214000040000,-680094.954543999980000
2424,0,380,-580091.812429000040000,-680076.219410000020000
2425,0,380,-580124.413586999990000,-680093.543687999950000
2426,0,380,-580142.641104000040000,-680036.833292000000000
2427,0,380,-580112.904301999950000,-680010.442139000050000
2428,0,380,-580058.664289999990000,-680000.365820999960000
2429,0,381,-579917.627897000060000,-680085.710806000050000
2430,0,381,-579917.206955999950000,-680093.384378000050000
2431,0,381,-579924.881566999950000,-680117.190413999950000
2432,0,381,-579934.114427000050000,-680129.123936000050000
2433,0,381,-579958.499579999950000,-680124.466451999960000
2434,0,381,-579957.256461999960000,-680095.556022000030000
2435,0,381,-579944.770177999980000,-680071.680380000030000
2436,0,381,-579927.673125999980000,-680073.816479000030000
2437,0,381,-579917.627897000060000,-680085.710806000050000
2438,0,382,-579878.051427999980000,-680062.602613999970000
2439,0,382,-579873.897981000020000,-680074.163213999940000
2440,0,382,-579880.673352999960000,-680089.667311999950000
2441,0,382,-579909.342585999980000,-680091.320751999970000
2442,0,382,-579912.160981999940000,-680064.735498000050000
2443,0,382,-579894.902356000040000,-680056.749563000050000
2444,0,382,-579878.051427999980000,-680062.602613999970000
2445,0,383,-579883.539028999980000,-680017.162895999970000
